TotalLoad,OtherLoad,HVACLoad,Ambient,Humidity,DOW,TOD,ClgSP,KitchenClgSP,GuestClgSP,HtgSP,KitchenHtgSP,GuestHtgSP,SupplyAirSP,ChwSP
288406.43627,238582.54395,49823.89231,  16.10000,  93.00000,   3.00000,   6.25000,  30.99878,  30.99878,  24.99878,  16.00000,  16.00000,  21.00000,  13.49939,   8.19816
332617.62172,238582.54395,94035.07777,  16.10000,  93.00000,   3.00000,   6.50000,  28.75461,  28.75461,  22.75461,  16.00000,  16.00000,  21.00000,  12.37731,   4.83192
280165.56114,238582.54395,41583.01719,  16.10000,  93.00000,   3.00000,   6.75000,  31.66231,  31.66231,  25.66231,  16.00000,  16.00000,  21.00000,  13.83115,   9.19346
309378.89097,238582.54395,70796.34702,  16.10000,  93.00000,   3.00000,   7.00000,  29.87498,  29.87498,  23.87498,  16.00000,  16.00000,  21.00000,  12.93749,   6.51248
291492.15022,196311.77047,95180.37975,  16.25000,  93.00000,   3.00000,   7.25000,  28.79751,  28.79751,  22.79751,  16.00000,  16.00000,  21.00000,  12.39875,   4.89626
285669.99553,196317.49857,89352.49696,  16.40000,  93.00000,   3.00000,   7.50000,  23.04471,  25.04471,  23.04471,  21.00000,  19.00000,  21.00000,  12.52235,   5.26706
240881.36104,196282.77077,44598.59027,  16.55000,  93.00000,   3.00000,   7.75000,  25.43335,  27.43335,  25.43335,  21.00000,  19.00000,  21.00000,  13.71667,   8.85002
260033.57526,195268.23948,64765.33577,  16.70000,  93.00000,   3.00000,   8.00000,  24.24842,  26.24842,  24.24842,  21.00000,  19.00000,  21.00000,  13.12421,   7.07263
226398.89964,167106.93310,59291.96654,  16.82500,  92.25000,   3.00000,   8.25000,  24.59848,  26.59848,  24.59848,  21.00000,  19.00000,  21.00000,  13.29924,   7.59772
237277.01213,167088.66766,70188.34447,  16.95000,  91.50000,   3.00000,   8.50000,  24.08601,  26.08601,  24.08601,  21.00000,  19.00000,  21.00000,  13.04301,   6.82902
249543.35935,167083.84095,82459.51840,  17.07500,  90.75000,   3.00000,   8.75000,  23.65039,  25.65039,  23.65039,  21.00000,  19.00000,  21.00000,  12.82519,   6.17558
214697.75114,167074.33440,47623.41674,  17.20000,  90.00000,   3.00000,   9.00000,  25.41678,  27.41678,  25.41678,  21.00000,  19.00000,  21.00000,  13.70839,   8.82517
236176.30960,118413.64762,117762.66198,  17.35000,  89.25000,   3.00000,   9.25000,  22.37868,  24.37868,  22.37868,  21.00000,  19.00000,  21.00000,  12.18934,   4.26802
202910.39781,118397.14517,84513.25264,  17.50000,  88.50000,   3.00000,   9.50000,  23.43922,  25.43922,  23.43922,  21.00000,  19.00000,  21.00000,  12.71961,   5.85883
165901.52121,118421.65839,47479.86282,  17.65000,  87.75000,   3.00000,   9.75000,  25.34824,  27.34824,  25.34824,  21.00000,  19.00000,  21.00000,  13.67412,   8.72236
198898.96711,118446.06553,80452.90159,  17.80000,  87.00000,   3.00000,  10.00000,  23.73636,  25.73636,  23.73636,  21.00000,  19.00000,  21.00000,  12.86818,   6.30454
237986.21368,119667.20464,118319.00904,  17.92500,  87.00000,   3.00000,  10.25000,  22.27354,  24.27354,  22.27354,  21.00000,  19.00000,  21.00000,  12.13677,   4.11030
216778.05911,118307.42025,98470.63886,  18.05000,  87.00000,   3.00000,  10.50000,  22.86759,  24.86759,  22.86759,  21.00000,  19.00000,  21.00000,  12.43380,   5.00139
208851.28645,119568.93276,89282.35369,  18.17500,  87.00000,   3.00000,  10.75000,  23.25725,  25.25725,  23.25725,  21.00000,  19.00000,  21.00000,  12.62863,   5.58588
186396.25678,118913.83577,67482.42101,  18.30000,  87.00000,   3.00000,  11.00000,  24.13512,  26.13512,  24.13512,  21.00000,  19.00000,  21.00000,  13.06756,   6.90268
171154.38010,118418.05383,52736.32627,  18.30000,  87.00000,   3.00000,  11.25000,  24.95873,  26.95873,  24.95873,  21.00000,  19.00000,  21.00000,  13.47936,   8.13809
199727.84206,118433.31663,81294.52542,  18.30000,  87.00000,   3.00000,  11.50000,  23.72293,  25.72293,  23.72293,  21.00000,  19.00000,  21.00000,  12.86146,   6.28439
171371.74287,118408.30962,52963.43326,  18.30000,  87.00000,   3.00000,  11.75000,  25.00492,  27.00492,  25.00492,  21.00000,  19.00000,  21.00000,  13.50246,   8.20738
178299.02589,118438.77504,59860.25085,  18.30000,  87.00000,   3.00000,  12.00000,  24.72279,  26.72279,  24.72279,  21.00000,  19.00000,  21.00000,  13.36140,   7.78419
233195.44113,108727.77157,124467.66956,  18.45000,  86.25000,   3.00000,  12.25000,  22.35679,  24.35679,  22.35679,  21.00000,  19.00000,  21.00000,  12.17840,   4.23519
224623.02340,108671.53027,115951.49314,  18.60000,  85.50000,   3.00000,  12.50000,  22.45912,  24.45912,  22.45912,  21.00000,  19.00000,  21.00000,  12.22956,   4.38868
209498.53221,108680.45399,100818.07822,  18.75000,  84.75000,   3.00000,  12.75000,  22.82164,  24.82164,  22.82164,  21.00000,  19.00000,  21.00000,  12.41082,   4.93246
221136.00605,108686.03040,112449.97565,  18.90000,  84.00000,   3.00000,  13.00000,  22.29676,  24.29676,  22.29676,  21.00000,  19.00000,  21.00000,  12.14838,   4.14514
155001.78412,108681.82004,46319.96408,  18.62500,  85.50000,   3.00000,  13.25000,  25.28464,  27.28464,  25.28464,  21.00000,  19.00000,  21.00000,  13.64232,   8.62696
179502.58396,108710.11050,70792.47346,  18.35000,  87.00000,   3.00000,  13.50000,  23.92984,  25.92984,  23.92984,  21.00000,  19.00000,  21.00000,  12.96492,   6.59475
190209.05827,108696.85497,81512.20331,  18.07500,  88.50000,   3.00000,  13.75000,  23.49198,  25.49198,  23.49198,  21.00000,  19.00000,  21.00000,  12.74599,   5.93797
217964.23890,108688.52610,109275.71280,  17.80000,  90.00000,   3.00000,  14.00000,  22.34727,  24.34727,  22.34727,  21.00000,  19.00000,  21.00000,  12.17364,   4.22091
190955.15120,108652.98150,82302.16970,  17.80000,  90.00000,   3.00000,  14.25000,  23.34413,  25.34413,  23.34413,  21.00000,  19.00000,  21.00000,  12.67206,   5.71619
167105.81816,108679.10198,58426.71618,  17.80000,  90.00000,   3.00000,  14.50000,  24.44323,  26.44323,  24.44323,  21.00000,  19.00000,  21.00000,  13.22161,   7.36484
201799.19006,108688.19618,93110.99389,  17.80000,  90.00000,   3.00000,  14.75000,  23.03997,  25.03997,  23.03997,  21.00000,  19.00000,  21.00000,  12.51998,   5.25995
208223.63680,108673.53913,99550.09767,  17.80000,  90.00000,   3.00000,  15.00000,  22.72946,  24.72946,  22.72946,  21.00000,  19.00000,  21.00000,  12.36473,   4.79419
212126.98656,137940.72989,74186.25667,  17.37500,  91.75000,   3.00000,  15.25000,  23.59862,  25.59862,  23.59862,  21.00000,  19.00000,  21.00000,  12.79931,   6.09793
178261.48022,137963.10110,40298.37912,  16.95000,  93.50000,   3.00000,  15.50000,  25.66001,  27.66001,  25.66001,  21.00000,  19.00000,  21.00000,  13.83001,   9.19002
244633.73364,137994.43377,106639.29987,  16.52500,  95.25000,   3.00000,  15.75000,  22.31057,  24.31057,  22.31057,  21.00000,  19.00000,  21.00000,  12.15528,   4.16585
177077.83630,137928.42127,39149.41502,  16.10000,  97.00000,   3.00000,  16.00000,  25.78561,  27.78561,  25.78561,  21.00000,  19.00000,  21.00000,  13.89280,   9.37841
237331.94775,172957.23921,64374.70854,  15.97500,  97.75000,   3.00000,  16.25000,  23.89190,  25.89190,  23.89190,  21.00000,  19.00000,  21.00000,  12.94595,   6.53785
213481.72449,172920.59587,40561.12862,  15.85000,  98.50000,   3.00000,  16.50000,  25.52459,  27.52459,  25.52459,  21.00000,  19.00000,  21.00000,  13.76229,   8.98688
228220.26310,172955.30371,55264.95938,  15.72500,  99.25000,   3.00000,  16.75000,  24.47943,  26.47943,  24.47943,  21.00000,  19.00000,  21.00000,  13.23971,   7.41914
267717.50960,172926.82212,94790.68748,  15.60000, 100.00000,   3.00000,  17.00000,  22.74867,  24.74867,  22.74867,  21.00000,  19.00000,  21.00000,  12.37433,   4.82300
273989.87927,226676.87890,47313.00037,  15.72500, 100.00000,   3.00000,  17.25000,  25.02362,  27.02362,  25.02362,  21.00000,  19.00000,  21.00000,  13.51181,   8.23542
331005.90909,226728.35983,104277.54926,  15.85000, 100.00000,   3.00000,  17.50000,  22.46231,  24.46231,  22.46231,  21.00000,  19.00000,  21.00000,  12.23115,   4.39346
313598.36023,226677.00428,86921.35595,  15.97500, 100.00000,   3.00000,  17.75000,  23.14941,  25.14941,  23.14941,  21.00000,  19.00000,  21.00000,  12.57471,   5.42412
283856.86613,226696.23512,57160.63101,  16.10000, 100.00000,   3.00000,  18.00000,  24.48741,  26.48741,  24.48741,  21.00000,  19.00000,  21.00000,  13.24370,   7.43111
284362.44562,233996.97377,50365.47185,  16.10000, 100.00000,   3.00000,  18.25000,  25.00432,  27.00432,  25.00432,  21.00000,  19.00000,  21.00000,  13.50216,   8.20648
285316.37982,234007.09800,51309.28182,  16.10000, 100.00000,   3.00000,  18.50000,  24.98859,  26.98859,  24.98859,  21.00000,  19.00000,  21.00000,  13.49429,   8.18288
332838.37886,234006.53060,98831.84826,  16.10000, 100.00000,   3.00000,  18.75000,  22.93103,  24.93103,  22.93103,  21.00000,  19.00000,  21.00000,  12.46551,   5.09654
275380.94919,233965.62511,41415.32408,  16.10000, 100.00000,   3.00000,  19.00000,  25.80055,  27.80055,  25.80055,  21.00000,  19.00000,  21.00000,  13.90028,   9.40083
352713.65615,259369.07513,93344.58102,  16.10000, 100.00000,   3.00000,  19.25000,  23.25885,  25.25885,  23.25885,  21.00000,  19.00000,  21.00000,  12.62942,   5.58827
361078.20688,276078.12737,85000.07952,  16.10000, 100.00000,   3.00000,  19.50000,  23.51889,  25.51889,  23.51889,  21.00000,  19.00000,  21.00000,  12.75944,   5.97833
371600.87646,276080.58476,95520.29171,  16.10000, 100.00000,   3.00000,  19.75000,  23.01326,  25.01326,  23.01326,  21.00000,  19.00000,  21.00000,  12.50663,   5.21989
394052.20426,276073.87478,117978.32948,  16.10000, 100.00000,   3.00000,  20.00000,  22.09098,  24.09098,  22.09098,  21.00000,  19.00000,  21.00000,  12.04549,   3.83647
310472.61936,252371.10980,58101.50955,  16.10000, 100.00000,   3.00000,  20.25000,  24.46435,  26.46435,  24.46435,  21.00000,  19.00000,  21.00000,  13.23217,   7.39652
304551.11489,252418.07760,52133.03729,  16.10000, 100.00000,   3.00000,  20.50000,  24.95918,  26.95918,  24.95918,  21.00000,  19.00000,  21.00000,  13.47959,   8.13877
359887.01216,252422.71084,107464.30132,  16.10000, 100.00000,   3.00000,  20.75000,  22.49012,  24.49012,  22.49012,  21.00000,  19.00000,  21.00000,  12.24506,   4.43518
351202.39106,252380.72081,98821.67025,  16.10000, 100.00000,   3.00000,  21.00000,  22.77562,  24.77562,  22.77562,  21.00000,  19.00000,  21.00000,  12.38781,   4.86342
250240.62117,186316.25464,63924.36653,  16.37500,  97.50000,   3.00000,  21.25000,  24.15552,  26.15552,  24.15552,  21.00000,  19.00000,  21.00000,  13.07776,   6.93327
229205.07055,186341.16216,42863.90839,  16.65000,  95.00000,   3.00000,  21.50000,  25.63615,  27.63615,  25.63615,  21.00000,  19.00000,  21.00000,  13.81808,   9.15423
264247.12615,186357.12293,77890.00322,  16.92500,  92.50000,   3.00000,  21.75000,  23.74292,  25.74292,  23.74292,  21.00000,  19.00000,  21.00000,  12.87146,   6.31439
234289.17264,186340.53078,47948.64187,  17.20000,  90.00000,   3.00000,  22.00000,  25.25047,  27.25047,  25.25047,  21.00000,  19.00000,  21.00000,  13.62523,   8.57570
194878.14597,119089.18802,75788.95795,  17.20000,  90.00000,   3.00000,  22.25000,  23.87324,  25.87324,  23.87324,  21.00000,  19.00000,  21.00000,  12.93662,   6.50986
176811.40169,117736.67900,59074.72269,  17.20000,  90.00000,   3.00000,  22.50000,  24.57987,  26.57987,  24.57987,  21.00000,  19.00000,  21.00000,  13.28993,   7.56980
175339.27951,118951.29436,56387.98515,  17.20000,  90.00000,   3.00000,  22.75000,  24.74087,  26.74087,  24.74087,  21.00000,  19.00000,  21.00000,  13.37043,   7.81130
213856.76894,118026.00654,95830.76239,  17.20000,  90.00000,   3.00000,  23.00000,  23.09303,  25.09303,  23.09303,  21.00000,  19.00000,  21.00000,  12.54652,   5.33955
151442.65990,80990.91217,70451.74773,  17.20000,  90.00000,   3.00000,  23.25000,  23.93691,  25.93691,  23.93691,  21.00000,  19.00000,  21.00000,  12.96845,   6.60536
177373.71316,81004.23052,96369.48264,  17.20000,  90.00000,   3.00000,  23.50000,  22.83742,  24.83742,  22.83742,  21.00000,  19.00000,  21.00000,  12.41871,   4.95613
112402.06155,80980.70961,31421.35194,  17.20000,  90.00000,   3.00000,  23.75000,  25.18203,  27.18203,  25.18203,  21.00000,  19.00000,  21.00000,  13.59101,   8.47304
167793.43136,81126.56431,86666.86706,  17.20000,  90.00000,   3.00000,  24.00000,  23.28758,  25.28758,  23.28758,  21.00000,  19.00000,  21.00000,  12.64379,   5.63136
113842.47410,73571.43147,40271.04263,  17.20000,  90.00000,   4.00000,   0.25000,  31.79006,  31.79006,  25.79006,  16.00000,  16.00000,  21.00000,  13.89503,   9.38509
117434.61779,73633.48191,43801.13587,  17.20000,  90.00000,   4.00000,   0.50000,  28.79531,  28.79531,  22.79531,  16.00000,  16.00000,  21.00000,  12.39766,   4.89297
161358.61714,73762.49802,87596.11913,  17.20000,  90.00000,   4.00000,   0.75000,  29.28573,  29.28573,  23.28573,  16.00000,  16.00000,  21.00000,  12.64286,   5.62859
180006.33472,73580.93130,106425.40342,  17.20000,  90.00000,   4.00000,   1.00000,  28.21596,  28.21596,  22.21596,  16.00000,  16.00000,  21.00000,  12.10798,   4.02395
96880.07076,65683.08774,31196.98302,  17.20000,  90.75000,   4.00000,   1.25000,  31.63377,  31.63377,  25.63377,  16.00000,  16.00000,  21.00000,  13.81688,   9.15065
166446.99354,65821.09722,100625.89631,  17.20000,  91.50000,   4.00000,   1.50000,  28.36625,  28.36625,  22.36625,  16.00000,  16.00000,  21.00000,  12.18312,   4.24937
126064.15460,65642.03423,60422.12037,  17.20000,  92.25000,   4.00000,   1.75000,  29.96019,  29.96019,  23.96019,  16.00000,  16.00000,  21.00000,  12.98009,   6.64028
100620.30526,65683.28459,34937.02067,  17.20000,  93.00000,   4.00000,   2.00000,  29.54039,  29.54039,  23.54039,  16.00000,  16.00000,  21.00000,  12.77019,   6.01058
97550.29588,65812.44184,31737.85403,  17.20000,  92.25000,   4.00000,   2.25000,  30.73572,  30.73572,  24.73572,  16.00000,  16.00000,  21.00000,  13.36786,   7.80357
96996.60705,65847.32412,31149.28293,  17.20000,  91.50000,   4.00000,   2.50000,  31.69005,  31.69005,  25.69005,  16.00000,  16.00000,  21.00000,  13.84503,   9.23508
162563.14639,65868.19365,96694.95274,  17.20000,  90.75000,   4.00000,   2.75000,  28.59754,  28.59754,  22.59754,  16.00000,  16.00000,  21.00000,  12.29877,   4.59632
106603.90396,65671.73653,40932.16744,  17.20000,  90.00000,   4.00000,   3.00000,  31.42189,  31.42189,  25.42189,  16.00000,  16.00000,  21.00000,  13.71095,   8.83284
104916.32946,72299.89406,32616.43540,  17.20000,  90.00000,   4.00000,   3.25000,  30.51806,  30.51806,  24.51806,  16.00000,  16.00000,  21.00000,  13.25903,   7.47709
144531.67127,72421.87226,72109.79901,  17.20000,  90.00000,   4.00000,   3.50000,  29.51043,  29.51043,  23.51043,  16.00000,  16.00000,  21.00000,  12.75522,   5.96565
177125.64405,72255.62723,104870.01682,  17.20000,  90.00000,   4.00000,   3.75000,  28.00979,  28.00979,  22.00979,  16.00000,  16.00000,  21.00000,  12.00490,   3.71469
104975.79596,72271.66611,32704.12985,  17.20000,  90.00000,   4.00000,   4.00000,  29.93062,  29.93062,  23.93062,  16.00000,  16.00000,  21.00000,  12.96531,   6.59594
199312.76600,99882.42638,99430.33961,  17.20000,  90.00000,   4.00000,   4.25000,  28.03796,  28.03796,  22.03796,  16.00000,  16.00000,  21.00000,  12.01898,   3.75693
124833.98804,82961.91229,41872.07575,  17.20000,  90.00000,   4.00000,   4.50000,  31.09386,  31.09386,  25.09386,  16.00000,  16.00000,  21.00000,  13.54693,   8.34079
115890.63702,83015.66564,32874.97138,  17.20000,  90.00000,   4.00000,   4.75000,  30.40798,  30.40798,  24.40798,  16.00000,  16.00000,  21.00000,  13.20399,   7.31197
157958.48137,83143.84533,74814.63604,  17.20000,  90.00000,   4.00000,   5.00000,  29.21373,  29.21373,  23.21373,  16.00000,  16.00000,  21.00000,  12.60686,   5.52059
217156.08744,180510.05679,36646.03065,  17.35000,  89.25000,   4.00000,   5.25000,  31.74144,  31.74144,  25.74144,  16.00000,  16.00000,  21.00000,  13.87072,   9.31216
225919.05608,180598.57960,45320.47647,  17.50000,  88.50000,   4.00000,   5.50000,  29.00935,  29.00935,  23.00935,  16.00000,  16.00000,  21.00000,  12.50468,   5.21403
244099.41585,180667.15288,63432.26297,  17.65000,  87.75000,   4.00000,   5.75000,  30.31840,  30.31840,  24.31840,  16.00000,  16.00000,  21.00000,  13.15920,   7.17760
280279.23725,180664.37572,99614.86153,  17.80000,  87.00000,   4.00000,   6.00000,  28.75473,  28.75473,  22.75473,  16.00000,  16.00000,  21.00000,  12.37737,   4.83210
295495.91391,237508.39789,57987.51602,  17.80000,  87.00000,   4.00000,   6.25000,  30.48158,  30.48158,  24.48158,  16.00000,  16.00000,  21.00000,  13.24079,   7.42237
293644.38601,237498.32839,56146.05761,  17.80000,  87.00000,   4.00000,   6.50000,  30.72373,  30.72373,  24.72373,  16.00000,  16.00000,  21.00000,  13.36186,   7.78559
358879.39020,237495.67389,121383.71631,  17.80000,  87.00000,   4.00000,   6.75000,  28.05580,  28.05580,  22.05580,  16.00000,  16.00000,  21.00000,  12.02790,   3.78369
327125.15793,237450.86704,89674.29089,  17.80000,  87.00000,   4.00000,   7.00000,  29.12728,  29.12728,  23.12728,  16.00000,  16.00000,  21.00000,  12.56364,   5.39091
254964.66557,195177.77323,59786.89234,  17.92500,  85.50000,   4.00000,   7.25000,  30.34727,  30.34727,  24.34727,  16.00000,  16.00000,  21.00000,  13.17363,   7.22090
237128.02567,195188.23455,41939.79113,  18.05000,  84.00000,   4.00000,   7.50000,  25.60548,  27.60548,  25.60548,  21.00000,  19.00000,  21.00000,  13.80274,   9.10822
291487.14770,195202.20384,96284.94387,  18.17500,  82.50000,   4.00000,   7.75000,  23.06176,  25.06176,  23.06176,  21.00000,  19.00000,  21.00000,  12.53088,   5.29265
278771.03785,195177.07469,83593.96315,  18.30000,  81.00000,   4.00000,   8.00000,  23.45077,  25.45077,  23.45077,  21.00000,  19.00000,  21.00000,  12.72539,   5.87616
209671.09879,167122.19248,42548.90631,  18.57500,  79.75000,   4.00000,   8.25000,  25.70463,  27.70463,  25.70463,  21.00000,  19.00000,  21.00000,  13.85232,   9.25695
212644.81225,167121.05265,45523.75960,  18.85000,  78.50000,   4.00000,   8.50000,  25.51797,  27.51797,  25.51797,  21.00000,  19.00000,  21.00000,  13.75898,   8.97695
304913.70915,167122.36884,137791.34031,  19.12500,  77.25000,   4.00000,   8.75000,  22.07362,  24.07362,  22.07362,  21.00000,  19.00000,  21.00000,  12.03681,   3.81042
240271.26405,167087.06519,73184.19886,  19.40000,  76.00000,   4.00000,   9.00000,  24.01280,  26.01280,  24.01280,  21.00000,  19.00000,  21.00000,  13.00640,   6.71920
159870.44725,118442.34916,41428.09809,  19.55000,  74.75000,   4.00000,   9.25000,  25.91035,  27.91035,  25.91035,  21.00000,  19.00000,  21.00000,  13.95517,   9.56552
161191.43239,118470.83103,42720.60135,  19.70000,  73.50000,   4.00000,   9.50000,  25.78467,  27.78467,  25.78467,  21.00000,  19.00000,  21.00000,  13.89234,   9.37701
167503.38860,118477.44022,49025.94837,  19.85000,  72.25000,   4.00000,   9.75000,  25.43650,  27.43650,  25.43650,  21.00000,  19.00000,  21.00000,  13.71825,   8.85476
